frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
101,208.6275,199.291,273.766,339.516,257.865,347.088,553.406,182.81650000000002,492.608,304.026,509.538,328.959,222.708,194.547,535.401,571.411,200.87,197.712,183.037,182.596
102,207.62349999999998,199.253,273.869,339.516,257.865,346.969,553.3340000000001,182.91,492.608,304.026,509.538,328.74,220.331,194.916,535.401,571.267,200.87,197.636,183.224,182.596
103,207.66199999999998,199.32299999999998,273.869,339.516,257.865,346.64,553.2885,182.933,492.606,303.996,509.967,328.586,220.331,194.993,535.31,571.267,201.01,197.636,183.27,182.596
104,207.1005,199.534,273.869,339.516,258.067,346.616,553.242,182.933,492.483,303.801,510.192,328.74,219.44,194.761,535.202,571.282,201.432,197.636,183.27,182.596
105,207.215,199.534,273.869,339.558,258.067,346.608,553.191,182.933,492.472,303.801,510.192,328.46,219.437,194.993,535.115,571.267,201.432,197.636,183.27,182.596
106,207.236,199.583,274.099,339.558,258.067,346.608,553.086,183.3175,492.462,303.996,510.314,328.46,219.437,195.035,535.033,571.139,201.53,197.636,183.803,182.832
107,207.2375,199.6175,274.155,339.617,258.3,346.608,553.1055,183.018,492.176,304.089,510.341,328.219,219.44,195.035,535.076,571.135,201.56,197.675,183.178,182.858
108,207.2455,199.775,274.121,339.558,258.556,346.891,553.0305000000001,183.018,492.462,304.612,510.341,327.901,219.44,195.051,535.076,570.985,201.625,197.925,183.178,182.858
109,207.2855,199.7995,274.121,339.294,258.53,347.359,552.9235,183.027,492.462,304.612,510.34,327.901,219.412,195.159,535.076,570.771,201.636,197.963,183.196,182.858
110,207.58350000000002,199.864,274.155,339.294,258.556,347.359,552.902,183.16649999999998,492.56,304.612,510.34,328.046,219.976,195.191,535.102,570.702,201.733,197.995,183.408,182.925
111,207.58350000000002,199.90800000000002,274.121,339.255,258.556,347.359,552.9365,183.16649999999998,492.56,304.612,510.34,328.046,219.976,195.191,535.102,570.771,201.762,198.054,183.408,182.925
112,207.92700000000002,199.90800000000002,273.88,339.255,258.53,347.147,552.961,183.0515,492.562,304.565,510.34,328.056,220.05,195.804,535.151,570.771,201.762,198.054,183.548,182.555
113,207.92700000000002,199.90800000000002,273.88,339.575,258.53,347.124,552.894,183.0515,492.562,304.565,510.253,328.056,220.05,195.804,535.102,570.686,201.762,198.054,183.548,182.555
114,208.0555,199.89350000000002,274.459,339.575,258.481,346.957,552.8305,183.0515,492.562,304.455,510.565,328.056,220.05,196.061,534.975,570.686,201.733,198.054,183.548,182.555
115,207.7545,199.515,274.499,339.1,258.389,346.947,552.9435000000001,183.00650000000002,493.018,304.618,510.565,327.774,219.705,195.804,534.95,570.937,201.255,197.775,183.529,182.484
116,207.883,199.34699999999998,274.499,339.575,258.481,346.837,552.956,182.964,493.074,304.455,510.565,327.774,219.705,196.061,534.975,570.937,201.202,197.492,183.529,182.399
117,207.734,199.34699999999998,274.499,339.1,258.593,346.819,552.9805,182.8645,493.018,304.618,510.413,327.382,219.705,195.763,534.942,571.019,201.202,197.492,183.529,182.2
118,207.7265,199.34699999999998,274.499,339.1,258.593,346.837,553.1445,183.1335,493.074,304.455,510.421,327.273,219.69,195.763,534.942,571.347,201.202,197.492,183.868,182.399
119,207.834,199.2425,274.636,339.166,258.959,346.819,553.2729999999999,183.094,495.778,303.462,510.421,327.6,219.927,195.741,535.199,571.347,200.993,197.492,183.868,182.32
120,207.4365,199.15449999999998,274.491,339.166,258.959,346.484,553.142,183.107,495.778,303.462,510.585,327.6,219.964,194.909,535.199,571.085,200.817,197.492,183.894,182.32
121,208.593,199.17000000000002,274.677,338.872,258.959,346.438,553.142,183.595,492.523,303.517,510.585,327.6,222.277,194.909,535.199,571.085,200.693,197.647,184.066,183.124
122,208.44400000000002,198.993,274.677,338.985,259.028,346.418,553.144,184.01600000000002,492.523,303.517,510.603,327.815,222.381,194.507,535.203,571.085,200.693,197.293,184.066,183.966
123,208.44299999999998,198.781,274.677,338.985,259.028,346.418,552.973,184.006,492.523,303.517,510.661,327.897,222.381,194.505,535.199,570.747,200.693,196.869,184.046,183.966
124,208.44299999999998,198.78199999999998,274.677,338.985,258.975,346.438,553.0305000000001,184.058,492.409,303.881,510.661,327.897,222.381,194.505,535.119,570.942,200.695,196.869,184.15,183.966
